i,t,x,"u(t, x)"
10254,0.41000000000000003,0.16326530612244897,0.16604999876612173
10255,0.41000000000000003,0.2040816326530612,0.20627941513047435
10256,0.41000000000000003,0.24489795918367346,0.24566118513126023
10257,0.41000000000000003,0.2857142857142857,0.2840334806281826
10258,0.41000000000000003,0.32653061224489793,0.3212386216282135
10259,0.41000000000000003,0.36734693877551017,0.3571237242265055
10260,0.41000000000000003,0.4081632653061224,0.3915413288391525
10261,0.41000000000000003,0.44897959183673464,0.4243500061462475
10262,0.41000000000000003,0.4897959183673469,0.4554149382552969
10263,0.41000000000000003,0.5306122448979591,0.4846084726968573
10264,0.41000000000000003,0.5714285714285714,0.5118106469759148
10265,0.41000000000000003,0.6122448979591836,0.536909681523509
10266,0.41000000000000003,0.6530612244897959,0.5598024390229573
10267,0.41000000000000003,0.6938775510204082,0.580394848223214
10268,0.41000000000000003,0.7346938775510203,0.5986022904978168
10269,0.41000000000000003,0.7755102040816326,0.6143499475609755
10270,0.41000000000000003,0.8163265306122448,0.6275731089119555
10271,0.41000000000000003,0.8571428571428571,0.6382174377444068
10272,0.41000000000000003,0.8979591836734693,0.6462391942279551
10273,0.41000000000000003,0.9387755102040816,0.6516054152445484
10274,0.41000000000000003,0.9795918367346939,0.6542940498409784
10275,0.41000000000000003,1.0204081632653061,0.6542940498409785
10276,0.41000000000000003,1.0612244897959182,0.6516054152445482
10277,0.41000000000000003,1.1020408163265305,0.6462391942279551
10278,0.41000000000000003,1.1428571428571428,0.6382174377444066
10279,0.41000000000000003,1.183673469387755,0.6275731089119555
10280,0.41000000000000003,1.2244897959183672,0.6143499475609755
10281,0.41000000000000003,1.2653061224489794,0.5986022904978168
10282,0.41000000000000003,1.3061224489795917,0.580394848223214
10283,0.41000000000000003,1.346938775510204,0.5598024390229575
10284,0.41000000000000003,1.3877551020408163,0.536909681523509
10285,0.41000000000000003,1.4285714285714284,0.5118106469759149
10286,0.41000000000000003,1.4693877551020407,0.4846084726968573
10287,0.41000000000000003,1.510204081632653,0.455414938255297
10288,0.41000000000000003,1.5510204081632653,0.4243500061462475
10289,0.41000000000000003,1.5918367346938773,0.3915413288391526
10290,0.41000000000000003,1.6326530612244896,0.3571237242265055
10291,0.41000000000000003,1.673469387755102,0.3212386216282136
10292,0.41000000000000003,1.7142857142857142,0.28403348062818257
10293,0.41000000000000003,1.7551020408163265,0.24566118513126034
10294,0.41000000000000003,1.7959183673469385,0.20627941513047435
10295,0.41000000000000003,1.8367346938775508,0.1660499987661218
10296,0.41000000000000003,1.8775510204081631,0.12513824733922596
10297,0.41000000000000003,1.9183673469387754,0.08371227601194356
10298,0.41000000000000003,1.9591836734693877,0.041942312986301064
10299,0.41000000000000003,2.0,0.0
10300,0.41200000000000003,0.0,0.0
10301,0.41200000000000003,0.04081632653061224,0.041856138005971766
10302,0.41200000000000003,0.08163265306122448,0.08354028016276352
10303,0.41200000000000003,0.12244897959183673,0.12488113738903263
10304,0.41200000000000003,0.16326530612244897,0.16570883123485014
10305,0.41200000000000003,0.2040816326530612,0.20585559194869096
10306,0.41200000000000003,0.24489795918367346,0.2451564478793285
10307,0.41200000000000003,0.2857142857142857,0.28344990337973686
10308,0.41200000000000003,0.32653061224489793,0.32057860242734404
10309,0.41200000000000003,0.36734693877551017,0.356389975233683
10310,0.41200000000000003,0.4081632653061224,0.3907368651863765
10311,0.41200000000000003,0.44897959183673464,0.4234781335472247
10312,0.41200000000000003,0.4897959183673469,0.45447923942155244
10313,0.41200000000000003,0.5306122448979591,0.48361279261560586
10314,0.41200000000000003,0.5714285714285714,0.5107590771101832
10315,0.41200000000000003,0.6122448979591836,0.5358065429994361
10316,0.41200000000000003,0.6530612244897959,0.5586522648733615
10317,0.41200000000000003,0.6938775510204082,0.579202364760387
10318,0.41200000000000003,0.7346938775510203,0.5973723978920947
10319,0.41200000000000003,0.7755102040816326,0.6130876997048862
10320,0.41200000000000003,0.8163265306122448,0.6262836926526911
10321,0.41200000000000003,0.8571428571428571,0.6369061515699552
10322,0.41200000000000003,0.8979591836734693,0.6449114264944775
10323,0.41200000000000003,0.9387755102040816,0.6502666220344667
10324,0.41200000000000003,0.9795918367346939,0.6529497325427635
10325,0.41200000000000003,1.0204081632653061,0.6529497325427633
10326,0.41200000000000003,1.0612244897959182,0.6502666220344668
10327,0.41200000000000003,1.1020408163265305,0.6449114264944774
10328,0.41200000000000003,1.1428571428571428,0.6369061515699552
10329,0.41200000000000003,1.183673469387755,0.6262836926526911
10330,0.41200000000000003,1.2244897959183672,0.6130876997048862
10331,0.41200000000000003,1.2653061224489794,0.5973723978920947
10332,0.41200000000000003,1.3061224489795917,0.5792023647603871
10333,0.41200000000000003,1.346938775510204,0.5586522648733615
10334,0.41200000000000003,1.3877551020408163,0.5358065429994362
10335,0.41200000000000003,1.4285714285714284,0.5107590771101832
10336,0.41200000000000003,1.4693877551020407,0.48361279261560597
10337,0.41200000000000003,1.510204081632653,0.45447923942155244
10338,0.41200000000000003,1.5510204081632653,0.4234781335472248
10339,0.41200000000000003,1.5918367346938773,0.3907368651863765
10340,0.41200000000000003,1.6326530612244896,0.3563899752336831
10341,0.41200000000000003,1.673469387755102,0.32057860242734404
10342,0.41200000000000003,1.7142857142857142,0.28344990337973697
10343,0.41200000000000003,1.7551020408163265,0.24515644787932844
10344,0.41200000000000003,1.7959183673469385,0.20585559194869107
10345,0.41200000000000003,1.8367346938775508,0.16570883123485014
10346,0.41200000000000003,1.8775510204081631,0.12488113738903268
10347,0.41200000000000003,1.9183673469387754,0.08354028016276352
10348,0.41200000000000003,1.9591836734693877,0.04185613800597178
10349,0.41200000000000003,2.0,0.0
10350,0.41400000000000003,0.0,0.0
10351,0.41400000000000003,0.04081632653061224,0.04177014008138176
10352,0.41400000000000003,0.08163265306122448,0.08336863769750219
10353,0.41400000000000003,0.12244897959183673,0.12462455569880683
10354,0.41400000000000003,0.16326530612244897,0.1653683646688618
10355,0.41400000000000003,0.2040816326530612,0.20543263955708932
10356,0.41400000000000003,0.24489795918367346,0.2446527476642139
10357,0.41400000000000003,0.2857142857142857,0.28286752515333624
10358,0.41400000000000003,0.32653061224489793,0.3199199393067099
10359,0.41400000000000003,0.36734693877551017,0.3556577338068603
10360,0.41400000000000003,0.4081632653061224,0.3899340543904538
10361,0.41400000000000003,0.44897959183673464,0.4226080523039645
10362,0.41400000000000003,0.4897959183673469,0.4535454630814153
10363,0.41400000000000003,0.5306122448979591,0.4826191582658678
10364,0.41400000000000003,0.5714285714285714,0.509709667807521
10365,0.41400000000000003,0.6122448979591836,0.5347056709917724
10366,0.41400000000000003,0.6530612244897959,0.5575044538799115
10367,0.41400000000000003,0.6938775510204082,0.5780123313827281
10368,0.41400000000000003,0.7346938775510203,0.5961450322326366
10369,0.41400000000000003,0.7755102040816326,0.611828045272393
10370,0.41400000000000003,0.8163265306122448,0.6249969256374207
10371,0.41400000000000003,0.8571428571428571,0.6355975595735843
10372,0.41400000000000003,0.8979591836734693,0.6435863868022109
10373,0.41400000000000003,0.9387755102040816,0.6489305795186204
10374,0.41400000000000003,0.9795918367346939,0.6516081772886151
10375,0.41400000000000003,1.0204081632653061,0.6516081772886151
10376,0.41400000000000003,1.0612244897959182,0.6489305795186204
10377,0.41400000000000003,1.1020408163265305,0.643586386802211
10378,0.41400000000000003,1.1428571428571428,0.6355975595735843
10379,0.41400000000000003,1.183673469387755,0.6249969256374207
10380,0.41400000000000003,1.2244897959183672,0.611828045272393
10381,0.41400000000000003,1.2653061224489794,0.5961450322326367
10382,0.41400000000000003,1.3061224489795917,0.5780123313827281
10383,0.41400000000000003,1.346938775510204,0.5575044538799117
10384,0.41400000000000003,1.3877551020408163,0.5347056709917724
10385,0.41400000000000003,1.4285714285714284,0.509709667807521
10386,0.41400000000000003,1.4693877551020407,0.4826191582658678
10387,0.41400000000000003,1.510204081632653,0.4535454630814154
10388,0.41400000000000003,1.5510204081632653,0.4226080523039645
10389,0.41400000000000003,1.5918367346938773,0.3899340543904539
10390,0.41400000000000003,1.6326530612244896,0.3556577338068603
10391,0.41400000000000003,1.673469387755102,0.31991993930671003
10392,0.41400000000000003,1.7142857142857142,0.28286752515333624
10393,0.41400000000000003,1.7551020408163265,0.24465274766421402
10394,0.41400000000000003,1.7959183673469385,0.2054326395570893
10395,0.41400000000000003,1.8367346938775508,0.16536836466886187
10396,0.41400000000000003,1.8775510204081631,0.12462455569880683
10397,0.41400000000000003,1.9183673469387754,0.08336863769750222
10398,0.41400000000000003,1.9591836734693877,0.04177014008138176
10399,0.41400000000000003,2.0,0.0
10400,0.41600000000000004,0.0,0.0
10401,0.41600000000000004,0.04081632653061224,0.041684318848751095
10402,0.41600000000000004,0.08163265306122448,0.0831973478900943
10403,0.41600000000000004,0.12244897959183673,0.12436850118318199
10404,0.41600000000000004,0.16326530612244897,0.16502859762794808
10405,0.41600000000000004,0.2040816326530612,0.20501055616653785
10406,0.41600000000000004,0.24489795918367346,0.2441500823552128
10407,0.41600000000000004,0.2857142857142857,0.2822863434854619
10408,0.41600000000000004,0.32653061224489793,0.31926262948009826
10409,0.41600000000000004,0.36734693877551017,0.35492699684858187
10410,0.41600000000000004,0.4081632653061224,0.3891328930554124
10411,0.41600000000000004,0.44897959183673464,0.42173975873593456
10412,0.41600000000000004,0.4897959183673469,0.4526136052849161
10413,0.41600000000000004,0.5306122448979591,0.48162756544446816
10414,0.41600000000000004,0.5714285714285714,0.5086624146288201
10415,0.41600000000000004,0.6122448979591836,0.5336070608437162
10416,0.41600000000000004,0.6530612244897959,0.5563590011872502
10417,0.41600000000000004,0.6938775510204082,0.5768247430562741
10418,0.41600000000000004,0.7346938775510203,0.5949201883275606
10419,0.41600000000000004,0.7755102040816326,0.6105709789350287
10420,0.41600000000000004,0.8163265306122448,0.6237128024229887
10421,0.41600000000000004,0.8571428571428571,0.6342916562198158
10422,0.41600000000000004,0.8979591836734693,0.6422640695461024
10423,0.41600000000000004,0.9387755102040816,0.647597282045413
10424,0.41600000000000004,0.9795918367346939,0.6502693784036178
10425,0.41600000000000004,1.0204081632653061,0.6502693784036178
10426,0.41600000000000004,1.0612244897959182,0.647597282045413
10427,0.41600000000000004,1.1020408163265305,0.6422640695461024
10428,0.41600000000000004,1.1428571428571428,0.6342916562198159
10429,0.41600000000000004,1.183673469387755,0.6237128024229887
10430,0.41600000000000004,1.2244897959183672,0.6105709789350287
10431,0.41600000000000004,1.2653061224489794,0.5949201883275606
10432,0.41600000000000004,1.3061224489795917,0.5768247430562742
10433,0.41600000000000004,1.346938775510204,0.5563590011872502
10434,0.41600000000000004,1.3877551020408163,0.5336070608437163
10435,0.41600000000000004,1.4285714285714284,0.5086624146288201
10436,0.41600000000000004,1.4693877551020407,0.4816275654444682
10437,0.41600000000000004,1.510204081632653,0.4526136052849161
10438,0.41600000000000004,1.5510204081632653,0.42173975873593467
10439,0.41600000000000004,1.5918367346938773,0.3891328930554124
10440,0.41600000000000004,1.6326530612244896,0.354926996848582
10441,0.41600000000000004,1.673469387755102,0.31926262948009826
10442,0.41600000000000004,1.7142857142857142,0.282286343485462
10443,0.41600000000000004,1.7551020408163265,0.24415008235521277
10444,0.41600000000000004,1.7959183673469385,0.20501055616653796
10445,0.41600000000000004,1.8367346938775508,0.16502859762794805
10446,0.41600000000000004,1.8775510204081631,0.12436850118318205
10447,0.41600000000000004,1.9183673469387754,0.0831973478900943
10448,0.41600000000000004,1.9591836734693877,0.04168431884875111
10449,0.41600000000000004,2.0,0.0
10450,0.418,0.0,0.0
10451,0.418,0.04081632653061224,0.04159867394504715
10452,0.418,0.08163265306122448,0.08302641001596654
10453,0.418,0.12244897959183673,0.1241129727590212
10454,0.418,0.16326530612244897,0.16468952867485992
10455,0.418,0.2040816326530612,0.20458933999158044
10456,0.418,0.24489795918367346,0.24364844982599987
10457,0.418,0.2857142857142857,0.2817063559176555
10458,0.418,0.32653061224489793,0.3186066701670219
10459,0.418,0.36734693877551017,0.3541977612677553
10460,0.418,0.4081632653061224,0.3883333777922582
10461,0.418,0.44897959183673464,0.4208732491701642
10462,0.418,0.4897959183673469,0.4516836620902014
10463,0.418,0.5306122448979591,0.4806380099568681
10464,0.418,0.5714285714285714,0.5076173131440922
10465,0.418,0.6122448979591836,0.5325107079080351
10466,0.418,0.6530612244897959,0.5552159019499951
10467,0.418,0.6938775510204082,0.5756395947574053
10468,0.418,0.7346938775510203,0.5936978609956514
10469,0.418,0.7755102040816326,0.6093164953752745
10470,0.418,0.8163265306122448,0.6224313175774222
10471,0.418,0.8571428571428571,0.6329884359845455
10472,0.418,0.8979591836734693,0.6409444691326144
10473,0.418,0.9387755102040816,0.6462667239748601
10474,0.418,0.9795918367346939,0.6489333302245154
10475,0.418,1.0204081632653061,0.6489333302245154
10476,0.418,1.0612244897959182,0.6462667239748601
10477,0.418,1.1020408163265305,0.6409444691326145
10478,0.418,1.1428571428571428,0.6329884359845455
10479,0.418,1.183673469387755,0.6224313175774223
10480,0.418,1.2244897959183672,0.6093164953752745
10481,0.418,1.2653061224489794,0.5936978609956514
10482,0.418,1.3061224489795917,0.5756395947574053
10483,0.418,1.346938775510204,0.5552159019499953
10484,0.418,1.3877551020408163,0.5325107079080351
10485,0.418,1.4285714285714284,0.5076173131440922
10486,0.418,1.4693877551020407,0.4806380099568681
10487,0.418,1.510204081632653,0.45168366209020144
10488,0.418,1.5510204081632653,0.4208732491701642
10489,0.418,1.5918367346938773,0.3883333777922583
10490,0.418,1.6326530612244896,0.3541977612677553
10491,0.418,1.673469387755102,0.318606670167022
10492,0.418,1.7142857142857142,0.28170635591765547
10493,0.418,1.7551020408163265,0.24364844982599998
10494,0.418,1.7959183673469385,0.2045893399915804
10495,0.418,1.8367346938775508,0.16468952867486
10496,0.418,1.8775510204081631,0.12411297275902118
10497,0.418,1.9183673469387754,0.08302641001596658
10498,0.418,1.9591836734693877,0.04159867394504715
10499,0.418,2.0,0.0
10500,0.42,0.0,0.0
10501,0.42,0.04081632653061224,0.04151320500798327
10502,0.42,0.08163265306122448,0.08285582335203417
10503,0.42,0.12244897959183673,0.12385796934541324
10504,0.42,0.16326530612244897,0.16435115637530082
10505,0.42,0.2040816326530612,0.2041689892504299
10506,0.42,0.24489795918367346,0.24314784795461797
10507,0.42,0.2857142857142857,0.28112755999651085
10508,0.42,0.32653061224489793,0.3179520585927054
10509,0.42,0.36734693877551017,0.35347002397964
10510,0.42,0.4081632653061224,0.38753550521895974
10511,0.42,0.44897959183673464,0.4200085199412298
10512,0.42,0.4897959183673469,0.45075562956351617
10513,0.42,0.5306122448979591,0.4796504876171468
10514,0.42,0.5714285714285714,0.5065743589324516
10515,0.42,0.6122448979591836,0.5314166075470437
10516,0.42,0.6530612244897959,0.5540751513327202
10517,0.42,0.6938775510204082,0.5744568814728233
10518,0.42,0.7346938775510203,0.5924780450663399
10519,0.42,0.7755102040816326,0.6080645892865368
10520,0.42,0.8163265306122448,0.62115246567991
10521,0.42,0.8571428571428571,0.6316878933550183
10522,0.42,0.8979591836734693,0.6396275799797028
10523,0.42,0.9387755102040816,0.6449388996785649
10524,0.42,0.9795918367346939,0.6476000270996878
10525,0.42,1.0204081632653061,0.6476000270996878
10526,0.42,1.0612244897959182,0.644938899678565
10527,0.42,1.1020408163265305,0.6396275799797028
10528,0.42,1.1428571428571428,0.6316878933550184
10529,0.42,1.183673469387755,0.62115246567991
10530,0.42,1.2244897959183672,0.6080645892865368
10531,0.42,1.2653061224489794,0.5924780450663399
10532,0.42,1.3061224489795917,0.5744568814728233
10533,0.42,1.346938775510204,0.5540751513327202
10534,0.42,1.3877551020408163,0.5314166075470437
10535,0.42,1.4285714285714284,0.5065743589324516
10536,0.42,1.4693877551020407,0.4796504876171468
10537,0.42,1.510204081632653,0.45075562956351617
10538,0.42,1.5510204081632653,0.4200085199412299
10539,0.42,1.5918367346938773,0.38753550521895974
10540,0.42,1.6326530612244896,0.3534700239796401
10541,0.42,1.673469387755102,0.31795205859270537
10542,0.42,1.7142857142857142,0.28112755999651096
10543,0.42,1.7551020408163265,0.24314784795461794
10544,0.42,1.7959183673469385,0.20416898925042998
10545,0.42,1.8367346938775508,0.1643511563753008
10546,0.42,1.8775510204081631,0.1238579693454133
10547,0.42,1.9183673469387754,0.08285582335203417
10548,0.42,1.9591836734693877,0.04151320500798329
10549,0.42,2.0,0.0
10550,0.422,0.0,0.0
10551,0.422,0.04081632653061224,0.04142791167601709
10552,0.422,0.08163265306122448,0.08268558717669826
10553,0.422,0.12244897959183673,0.1236034898636675
10554,0.422,0.16326530612244897,0.16401347929792157
10555,0.422,0.2040816326530612,0.2037495021649594
10556,0.422,0.24489795918367346,0.24264827462347038
10557,0.422,0.2857142857142857,0.2805499532736617
10558,0.422,0.32653061224489793,0.3172987919880754
10559,0.422,0.36734693877551017,0.35274378190583255
10560,0.422,0.4081632653061224,0.3867392719604349
10561,0.422,0.44897959183673464,0.419145567391238
10562,0.422,0.4897959183673469,0.4498295037791883
10563,0.422,0.5306122448979591,0.4786649942479839
10564,0.422,0.5714285714285714,0.5055335475820952
10565,0.422,0.6122448979591836,0.5303247551325859
10566,0.422,0.6530612244897959,0.5529367445099335
10567,0.422,0.6938775510204082,0.57327659819953
10568,0.422,0.7346938775510203,0.59126073537968
10569,0.422,0.7755102040816326,0.606815255373125
10570,0.422,0.8163265306122448,0.6198762413207776
10571,0.422,0.8571428571428571,0.6303900228298064
10572,0.422,0.8979591836734693,0.6383133965167915
10573,0.422,0.9387755102040816,0.6436138035396952
10574,0.422,0.9795918367346939,0.6462694633891264
10575,0.422,1.0204081632653061,0.6462694633891264
10576,0.422,1.0612244897959182,0.6436138035396952
10577,0.422,1.1020408163265305,0.6383133965167918
10578,0.422,1.1428571428571428,0.6303900228298064
10579,0.422,1.183673469387755,0.6198762413207777
10580,0.422,1.2244897959183672,0.606815255373125
10581,0.422,1.2653061224489794,0.59126073537968
10582,0.422,1.3061224489795917,0.57327659819953
10583,0.422,1.346938775510204,0.5529367445099335
10584,0.422,1.3877551020408163,0.5303247551325859
10585,0.422,1.4285714285714284,0.5055335475820952
10586,0.422,1.4693877551020407,0.4786649942479839
10587,0.422,1.510204081632653,0.44982950377918834
10588,0.422,1.5510204081632653,0.419145567391238
10589,0.422,1.5918367346938773,0.386739271960435
10590,0.422,1.6326530612244896,0.35274378190583255
10591,0.422,1.673469387755102,0.31729879198807553
10592,0.422,1.7142857142857142,0.28054995327366167
10593,0.422,1.7551020408163265,0.24264827462347047
10594,0.422,1.7959183673469385,0.20374950216495935
10595,0.422,1.8367346938775508,0.16401347929792165
10596,0.422,1.8775510204081631,0.12360348986366748
10597,0.422,1.9183673469387754,0.0826855871766983
10598,0.422,1.9591836734693877,0.04142791167601709
10599,0.422,2.0,0.0
10600,0.424,0.0,0.0
10601,0.424,0.04081632653061224,0.04134279358834913
10602,0.424,0.08163265306122448,0.0825157007698423
10603,0.424,0.12244897959183673,0.1233495332373099
10604,0.424,0.16326530612244897,0.16367649601431344
10605,0.424,0.2040816326530612,0.20333087696069596
10606,0.424,0.24489795918367346,0.24214972771931056
10607,0.424,0.2857142857142857,0.2799735333057729
10608,0.424,0.32653061224489793,0.31664686758974714
10609,0.424,0.36734693877551017,0.35201903197425516
10610,0.424,0.4081632653061224,0.38594467464853527
10611,0.424,0.44897959183673464,0.4182843878698116
10612,0.424,0.4897959183673469,0.44890528081961095
10613,0.424,0.5306122448979591,0.47768152568064176
10614,0.424,0.5714285714285714,0.5044948746902849
10615,0.424,0.6122448979591836,0.5292351460460143
10616,0.424,0.6530612244897959,0.5518006766660579
10617,0.424,0.6938775510204082,0.5720987399448068
10618,0.424,0.7346938775510203,0.5900459267863275
10619,0.424,0.7755102040816326,0.6055684883502288
10620,0.424,0.8163265306122448,0.6186026391014656
10621,0.424,0.8571428571428571,0.6290948189187846
10622,0.424,0.8979591836734693,0.6370019131847509
10623,0.424,0.9387755102040816,0.642291429952959
10624,0.424,0.9795918367346939,0.6449416334644108
10625,0.424,1.0204081632653061,0.6449416334644108
10626,0.424,1.0612244897959182,0.6422914299529591
10627,0.424,1.1020408163265305,0.6370019131847509
10628,0.424,1.1428571428571428,0.6290948189187847
10629,0.424,1.183673469387755,0.6186026391014656
10630,0.424,1.2244897959183672,0.6055684883502288
10631,0.424,1.2653061224489794,0.5900459267863275
10632,0.424,1.3061224489795917,0.5720987399448068
10633,0.424,1.346938775510204,0.5518006766660579
10634,0.424,1.3877551020408163,0.5292351460460143
10635,0.424,1.4285714285714284,0.5044948746902849
10636,0.424,1.4693877551020407,0.4776815256806418
10637,0.424,1.510204081632653,0.44890528081961095
10638,0.424,1.5510204081632653,0.4182843878698117
10639,0.424,1.5918367346938773,0.38594467464853527
10640,0.424,1.6326530612244896,0.35201903197425527
10641,0.424,1.673469387755102,0.31664686758974714
10642,0.424,1.7142857142857142,0.279973533305773
10643,0.424,1.7551020408163265,0.2421497277193105
10644,0.424,1.7959183673469385,0.20333087696069607
10645,0.424,1.8367346938775508,0.16367649601431342
10646,0.424,1.8775510204081631,0.12334953323730997
10647,0.424,1.9183673469387754,0.08251570076984228
10648,0.424,1.9591836734693877,0.04134279358834915
10649,0.424,2.0,0.0
10650,0.426,0.0,0.0
10651,0.426,0.04081632653061224,0.04125785038492115
10652,0.426,0.08163265306122448,0.08234616341282952
10653,0.426,0.12244897959183673,0.12309609839207787
10654,0.426,0.16326530612244897,0.16334020509900293
10655,0.426,0.2040816326530612,0.202913111866812
10656,0.426,0.24489795918367346,0.24165220513323443
10657,0.426,0.2857142857142857,0.27939829765452884
10658,0.426,0.32653061224489793,0.315996282640014
10659,0.426,0.36734693877551017,0.35129577111914123
10660,0.426,0.4081632653061224,0.3851517099220334
10661,0.426,0.44897959183673464,0.4174249777340731
10662,0.426,0.4897959183673469,0.4479829567752267
10663,0.426,0.5306122448979591,0.47670007775494794
10664,0.426,0.5714285714285714,0.503458335863328
10665,0.426,0.6122448979591836,0.5281477756781714
10666,0.426,0.6530612244897959,0.5506669429954105
10667,0.426,0.6938775510204082,0.5709233017261928
10668,0.426,0.7346938775510203,0.5888336141475178
10669,0.426,0.7755102040816326,0.6043242829438966
10670,0.426,0.8163265306122448,0.6173316536345067
10671,0.426,0.8571428571428571,0.6278022761431082
10672,0.426,0.8979591836734693,0.6356931244358718
10673,0.426,0.9387755102040816,0.6409717733245808
10674,0.426,0.9795918367346939,0.6436165317086848
10675,0.426,1.0204081632653061,0.6436165317086849
10676,0.426,1.0612244897959182,0.6409717733245808
10677,0.426,1.1020408163265305,0.6356931244358719
10678,0.426,1.1428571428571428,0.6278022761431082
10679,0.426,1.183673469387755,0.6173316536345068
10680,0.426,1.2244897959183672,0.6043242829438966
10681,0.426,1.2653061224489794,0.5888336141475178
10682,0.426,1.3061224489795917,0.5709233017261928
10683,0.426,1.346938775510204,0.5506669429954105
10684,0.426,1.3877551020408163,0.5281477756781714
10685,0.426,1.4285714285714284,0.503458335863328
10686,0.426,1.4693877551020407,0.47670007775494794
10687,0.426,1.510204081632653,0.44798295677522676
10688,0.426,1.5510204081632653,0.4174249777340731
10689,0.426,1.5918367346938773,0.3851517099220335
10690,0.426,1.6326530612244896,0.35129577111914123
10691,0.426,1.673469387755102,0.3159962826400141
10692,0.426,1.7142857142857142,0.27939829765452884
10693,0.426,1.7551020408163265,0.24165220513323454
10694,0.426,1.7959183673469385,0.20291311186681196
10695,0.426,1.8367346938775508,0.16334020509900302
10696,0.426,1.8775510204081631,0.12309609839207786
10697,0.426,1.9183673469387754,0.08234616341282956
10698,0.426,1.9591836734693877,0.04125785038492114
10699,0.426,2.0,0.0
10700,0.428,0.0,0.0
10701,0.428,0.04081632653061224,0.04117308170641476
10702,0.428,0.08163265306122448,0.08217697438849951
10703,0.428,0.12244897959183673,0.12284318425591623
10704,0.428,0.16326530612244897,0.16300460512944492
10705,0.428,0.2040816326530612,0.20249620511611868
10706,0.428,0.24489795918367346,0.24115570476067041
10707,0.428,0.2857142857142857,0.2788242438866242
10708,0.428,0.32653061224489793,0.31534703438683503
10709,0.428,0.36734693877551017,0.3505739962810237
10710,0.428,0.4081632653061224,0.3843603744266072
10711,0.428,0.44897959183673464,0.41656733334863005
10712,0.428,0.4897959183673469,0.4470625277445105
10713,0.428,0.5306122448979591,0.47572064631927735
10714,0.428,0.5714285714285714,0.5024239267165597
10715,0.428,0.6122448979591836,0.5270626394293693
10716,0.428,0.6530612244897959,0.5495355387021821
10717,0.428,0.6938775510204082,0.5697502785714641
10718,0.428,0.7346938775510203,0.5876237923350447
10719,0.428,0.7755102040816326,0.6030826338910122
10720,0.428,0.8163265306122448,0.6160632795435024
10721,0.428,0.8571428571428571,0.6265123890351892
10722,0.428,0.8979591836734693,0.6343870247338446
10723,0.428,0.9387755102040816,0.6396548280722782
10724,0.428,0.9795918367346939,0.6422941525166328
10725,0.428,1.0204081632653061,0.6422941525166328
10726,0.428,1.0612244897959182,0.6396548280722785
10727,0.428,1.1020408163265305,0.6343870247338446
10728,0.428,1.1428571428571428,0.6265123890351894
10729,0.428,1.183673469387755,0.6160632795435024
10730,0.428,1.2244897959183672,0.6030826338910122
10731,0.428,1.2653061224489794,0.5876237923350447
10732,0.428,1.3061224489795917,0.5697502785714641
10733,0.428,1.346938775510204,0.5495355387021821
10734,0.428,1.3877551020408163,0.5270626394293693
10735,0.428,1.4285714285714284,0.5024239267165597
10736,0.428,1.4693877551020407,0.47572064631927735
10737,0.428,1.510204081632653,0.4470625277445105
10738,0.428,1.5510204081632653,0.41656733334863016
10739,0.428,1.5918367346938773,0.3843603744266072
10740,0.428,1.6326530612244896,0.3505739962810238
10741,0.428,1.673469387755102,0.31534703438683503
10742,0.428,1.7142857142857142,0.2788242438866243
10743,0.428,1.7551020408163265,0.2411557047606704
10744,0.428,1.7959183673469385,0.20249620511611877
10745,0.428,1.8367346938775508,0.16300460512944492
10746,0.428,1.8775510204081631,0.1228431842559163
10747,0.428,1.9183673469387754,0.0821769743884995
10748,0.428,1.9591836734693877,0.04117308170641478
10749,0.428,2.0,0.0
10750,0.43,0.0,0.0
10751,0.43,0.04081632653061224,0.041088487194249755
10752,0.43,0.08163265306122448,0.0820081329811655
10753,0.43,0.12244897959183673,0.12259078975897222
10754,0.43,0.16326530612244897,0.16266969468601744
10755,0.43,0.2040816326530612,0.20208015494505766
10756,0.43,0.24489795918367346,0.24066022450137142
10757,0.43,0.2857142857142857,0.27825136957375274
10758,0.43,0.32653061224489793,0.31469912008382395
10759,0.43,0.36734693877551017,0.34985370440672114
10760,0.43,0.4081632653061224,0.3835706648148269
10761,0.43,0.44897959183673464,0.41571145108555885
10762,0.43,0.4897959183673469,0.4461439898339537
10763,0.43,0.5306122448979591,0.4747432272305351
10764,0.43,0.5714285714285714,0.5013916428743233
10765,0.43,0.6122448979591836,0.5259797327093709
10766,0.43,0.6530612244897959,0.5484064590004167
10767,0.43,0.6938775510204082,0.5685796655186134
10768,0.43,0.7346938775510203,0.5864164562312382
10769,0.43,0.7755102040816326,0.6018435359392735
10770,0.43,0.8163265306122448,0.6147975114631008
10771,0.43,0.8571428571428571,0.6252251521386735
10772,0.43,0.8979591836734693,0.6330836085537337
10773,0.43,0.9387755102040816,0.6383405886252387
10774,0.43,0.9795918367346939,0.6409744902944555
10775,0.43,1.0204081632653061,0.6409744902944556
10776,0.43,1.0612244897959182,0.6383405886252387
10777,0.43,1.1020408163265305,0.6330836085537339
10778,0.43,1.1428571428571428,0.6252251521386735
10779,0.43,1.183673469387755,0.6147975114631008
10780,0.43,1.2244897959183672,0.6018435359392735
10781,0.43,1.2653061224489794,0.5864164562312382
10782,0.43,1.3061224489795917,0.5685796655186134
10783,0.43,1.346938775510204,0.5484064590004167
10784,0.43,1.3877551020408163,0.5259797327093709
